"","Bar","BURGLARY","BURGLARYHOUR","GRAND_LARCENY","GRAND_LARCENY_HOUR","RAPE","RAPEHOUR","FELONY_ASSAULT","FELONY_ASSAULT_HOUR","ROBBERY","ROBBERYHOUR","GRAND_LARCENY_OF_MOTOR_VEHICLE","GLMVHOUR","MURDER","MURDERHOUR"
"Occurrence","WOODBINES","0","0","2015-07-07 14:48:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AQUAVIT RESTAURANT","0","0","2015-07-29 10:10:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","AQUAVIT RESTAURANT","0","0","2015-09-08 15:12:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BELLI OSTERIA","0","0","0","0","0","0","0","0","2015-03-24 15:45:00","15","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-01-31 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-02-07 00:00:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-02-13 23:30:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-02-21 00:01:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","0","0","0","0","2015-02-21 23:00:00","23","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-02-22 19:00:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","0","0","0","0","2015-02-24 01:30:00","01","0","0","0","0","0","0"
"Occurrence","FALUCKA","2015-02-25 13:00:00","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-03-07 01:50:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-03-28 00:30:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-03-31 03:30:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-05-10 02:00:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-06-07 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","2015-06-18 04:15:00","04","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-08-12 03:30:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","0","0","0","0","2015-08-16 23:00:00","23","0","0","0","0","0","0"
"Occurrence","FALUCKA","0","0","2015-09-05 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SERAFINA","2015-03-01 20:21:00","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SAVANN","0","0","2015-04-18 01:20:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BISTRO 61","0","0","2015-01-31 20:00:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BISTRO 61","0","0","2015-05-18 10:30:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STUDIO TEN","0","0","2015-04-27 09:30:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STUDIO TEN","0","0","0","0","0","0","2015-07-12 04:20:00","04","0","0","0","0","0","0"
"Occurrence","STUDIO TEN","0","0","2015-07-25 02:00:00","02","0","0","0","0","0","0","0","0","0","0"
"Occurrence","STUDIO TEN","2015-09-23 20:00:00","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-01-01 00:30:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-01-08 10:05:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-01-10 20:30:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-02-11 00:55:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-02-11 01:00:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-02-13 13:05:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","0","0","0","0","2015-02-14 10:55:00","10","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-03-03 01:45:00","01","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-03-14 05:25:00","05","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","0","0","0","0","0","0","2015-04-10 10:43:00","10","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-04-12 14:30:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-05-06 13:00:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","0","0","0","0","0","0","2015-05-21 22:30:00","22","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","0","0","0","0","0","0","2015-05-22 05:30:00","05","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-05-24 00:22:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","0","0","0","0","2015-05-24 03:00:00","03","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-05-29 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-06-05 18:40:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-06-06 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-07-05 03:35:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-07-06 18:55:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-07-17 23:35:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-08-26 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-09-02 13:45:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-09-11 23:00:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-09-18 00:05:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","2015-09-21 09:15:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","RUBY TUESDAY","0","0","0","0","0","0","2015-09-26 04:38:00","04","0","0","0","0","0","0"
"Occurrence","MO'S BAR AND LOUNGE","0","0","0","0","0","0","2015-04-24 14:35:00","14","0","0","0","0","0","0"
"Occurrence","MO'S BAR AND LOUNGE","0","0","0","0","0","0","2015-04-24 14:35:00","14","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-01-02 13:00:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-01-12 18:00:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-01-19 13:20:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-02-20 14:30:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-02-24 15:08:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-03-10 16:30:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-03-29 18:15:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-04-05 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-07-15 17:45:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","THE BRAZEN HEAD","0","0","2015-08-05 13:00:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","METROPOLITAN","0","0","2015-05-03 03:00:00","03","0","0","0","0","0","0","0","0","0","0"
"Occurrence","METROPOLITAN","0","0","0","0","0","0","0","0","2015-07-07 17:00:00","17","0","0","0","0"
"Occurrence","SUGAR BAR","0","0","2015-02-13 14:10:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUGAR BAR","0","0","2015-03-04 18:35:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUGAR BAR","0","0","2015-04-15 22:00:00","22","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUGAR BAR","0","0","2015-04-23 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","SUGAR BAR","0","0","2015-09-22 20:20:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BROCCOLINO","0","0","2015-04-03 19:25:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","BROCCOLINO","2015-05-28 02:50:00","02","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CRAZY WILLY'S","0","0","0","0","0","0","2015-02-28 03:57:00","03","0","0","0","0","0","0"
"Occurrence","CARIDAD","0","0","0","0","0","0","0","0","2015-04-18 21:00:00","21","0","0","0","0"
"Occurrence","CARIDAD","0","0","2015-04-19 07:30:00","07","0","0","0","0","0","0","0","0","0","0"
"Occurrence","CARIDAD","0","0","0","0","0","0","2015-07-18 19:19:00","19","0","0","0","0","0","0"
"Occurrence","CARIDAD","0","0","0","0","0","0","0","0","2015-07-28 22:45:00","22","0","0","0","0"
"Occurrence","CARIDAD","0","0","2015-08-10 18:00:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PROSPECT","0","0","0","0","0","0","0","0","2015-04-19 19:10:00","19","0","0","0","0"
"Occurrence","PROSPECT","0","0","2015-06-01 16:20:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","PROSPECT","0","0","0","0","0","0","0","0","0","0","2015-07-07 02:15:00","02","0","0"
"Occurrence","MORGAN'S BBQ & ELBOW ROOM","0","0","0","0","0","0","0","0","2015-06-13 17:30:00","17","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-01-11 17:15:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-02-21 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-03-03 13:45:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-03-22 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-03-27 16:10:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-04-15 18:00:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-04-21 13:30:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-04-30 14:52:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-05-30 23:00:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-07-02 12:30:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","DEL FRISCOS GRILLE","0","0","2015-09-03 12:46:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-02 16:23:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-02 20:00:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-01-04 14:10:00","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-05 20:47:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-01-06 10:20:00","10","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-08 12:59:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-01-09 13:15:00","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-11 19:20:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-13 10:00:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-15 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-17 17:35:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-19 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-01-20 13:32:00","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-21 12:40:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-24 21:00:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-25 16:32:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-28 20:00:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-30 17:13:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-31 13:00:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-01-31 15:45:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-02-01 15:20:00","15","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-02-04 13:10:00","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-06 14:59:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-08 18:00:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-02-08 18:47:00","18","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-02-10 11:36:00","11","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-10 12:44:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","0","0","0","0","0","0","2015-02-11 20:52:00","20","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-13 15:57:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-02-14 17:33:00","17","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-15 17:45:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-18 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-19 12:55:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-19 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-19 14:45:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-20 09:00:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-20 10:00:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-20 10:25:00","10","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-02-21 14:35:00","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-23 13:00:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-25 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-02-28 11:00:00","11","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-04 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-07 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-09 14:00:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","0","0","0","0","0","0","2015-03-11 01:41:00","01","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-11 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-11 21:24:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-11 23:00:00","23","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-13 21:30:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-14 13:30:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-15 19:48:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-03-17 13:25:00","13","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-03-18 14:45:00","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-19 20:16:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-20 09:03:00","09","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-20 15:10:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-24 14:20:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-25 20:50:00","20","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-03-26 16:07:00","16","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-03-27 14:55:00","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-03-30 19:10:00","19","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-01 13:00:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-03 13:40:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-03 14:45:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-04 00:00:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-11 16:15:00","16","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-11 21:30:00","21","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-04-13 19:45:00","19","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-14 17:30:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-15 17:00:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-17 17:20:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-19 13:46:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-04-21 14:50:00","14","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-23 00:01:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-25 15:00:00","15","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-26 00:00:00","00","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-04-28 16:10:00","16","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-30 13:45:00","13","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-04-30 17:38:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","2015-05-01 20:20:00","20","0","0","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-05-02 14:30:00","14","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-05-03 18:30:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-05-03 18:45:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-05-06 12:00:00","12","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-05-11 08:30:00","08","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-05-12 17:10:00","17","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","2015-05-12 18:42:00","18","0","0","0","0","0","0","0","0","0","0"
"Occurrence","ROWLAND'S BAR & GRILL","0","0","0","0","0","0","0","0","2015-05-13 20:45:00","20","0","0","0","0"
