"License.Se","License.Ty","License.Cl","License._1","Agency.Zon","Agency.Z_1","County.Nam","Premises.N","Doing.Busi","Actual.Add","Additional","City","State","Zip","License.Ce","License.Or","License.Ef","License.Ex","Latitude","Longitude","Location","BoroCode","BoroName","CountyFIPS","NTACode","NTAName","Shape_Leng","Shape_Area","coords.x1","coords.x2"
1248296,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"BRONX","APR RESTAURANT LLC","HAVANA CAFE","3151 E TREMONT AVENUE",NA,"BRONX","NY",10461,847723,"03/23/2011","03/11/2015","02/28/2017",40.83768707,-73.83448427,"(40.83768707, -73.83448427)",2,"Bronx","005","BX52","Schuylerville-Throgs Neck-Edgewater Park",90986.9498951,88628234.5109,1030049.52609944,244512.593769531
1250824,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AMBI NEW YORK LLC","HOSPADA","321 E 73RD STREET","1ST FLOOR & BASEMENT","NEW YORK","NY",10021,844457,"03/28/2011","03/01/2015","02/28/2017",40.76924875,-73.95733323,"(40.76924875, -73.95733323)",1,"Manhattan","061","MN31","Lenox Hill-Roosevelt Island",37708.4443316,21501564.9178,996068.388082925,219537.714408415
1151364,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","FRENASIA INC",NA,"163 35 CROSS BAY BLVD","CROSS BAY BLVD & 163RD AVE","HOWARD BEACH","NY",11414,841947,"12/09/2004","12/01/2014","11/30/2016",40.65188333,-73.837893,"(40.65188333, -73.837893)",4,"Queens","081","QN57","Lindenwood-Howard Beach",78408.1907489,63887537.6349,1029231.57894133,176816.67851688
1248333,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","2K CAFE OLE INC","EX0 CAFE","70 20 AUSTIN STREET",NA,"FOREST HILLS","NY",11375,848392,"04/06/2011","04/01/2015","03/31/2017",40.72062646,-73.84624836,"(40.72062646, -73.84624836)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1026869.17000581,201857.584670471
1283631,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","LOTUS GARDEN RESTAURANT INC",NA,"4200 HYLAN BLVD",NA,"STATEN ISLAND","NY",10308,831401,"04/07/2015","04/07/2015","03/31/2017",40.53755,-74.15003,"(40.53755, -74.15003)",5,"Staten Island","085","SI54","Great Kills",66103.798819,89599706.5677,942548.210424743,135156.222399641
1283635,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MANHATTAN MAHARAJA LLC","JUBAN","207 10TH AVE",NA,"NEW YORK","NY",10011,831276,"03/12/2015","03/12/2015","02/28/2017",40.74735,-74.00481,"(40.74735, -74.00481)",1,"Manhattan","061","MN13","Hudson Yards-Chelsea-Flatiron-Union Square",45454.7229508,37029727.2943,982917.226481844,211556.443038948
1275183,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SAS RESTAURANTS LLC",NA,"807 8TH AVE","STORE #4","NEW YORK","NY",10019,811105,"06/25/2014","06/25/2014","05/31/2016",40.76180094,-73.98643311,"(40.76180094, -73.98643311)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988008.351239004,216821.643950497
1275181,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","LA FRONTERA NIGHTLIFE ENTERTAINMENT CORP",NA,"149-15 JAMAICA AVE",NA,"JAMAICA","NY",11435,831000,"12/31/2014","12/31/2014","11/30/2016",40.70205584,-73.8052484,"(40.70205584, -73.8052484)",4,"Queens","081","QN61","Jamaica",43696.3647225,47308036.5466,1038249.17515998,195114.369875048
1248343,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CHIPOTLE MEXICAN GRILL OF COLORADO LLC","CHIPOTLE MEXICAN GRILL","1379 6TH AVENUE",NA,"NEW YORK","NY",10019,842393,"12/21/2010","12/01/2014","11/30/2016",40.76365527,-73.97775948,"(40.76365527, -73.97775948)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,990410.981492891,217497.728435273
1193868,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","TWO FAT FROGS INC","ROOSEVELT SPORTS BAR","133 45 ROOSEVELT AVENUE 1ST FL","PRINCE ST & COLLEGE POINT BLVD","FLUSHING","NY",11354,847144,"08/22/2007","08/01/2015","07/31/2017",40.75840868,-73.83374761,"(40.75840868, -73.83374761)",4,"Queens","081","QN22","Flushing",38364.0613286,37864707.5796,1030308.18478658,215629.14884793
1250815,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","EL PILLO INC","AMARU","84 13 NORTHERN BLVD",NA,"JACKSON HEIGHTS","NY",11372,846792,"06/07/2011","06/01/2015","05/31/2017",40.75587239,-73.88339928,"(40.75587239, -73.88339928)",4,"Queens","081","QN28","Jackson Heights",29422.7922879,47854896.0415,1016554.03868398,214682.888356223
1275162,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","BAR RIDGE 8910 5TH AVE LLC","RED WHITE & BREW","8910 5TH AVE",NA,"BROOKLYN","NY",11209,856307,"01/30/2014","01/01/2016","12/31/2017",40.6196761,-74.02778267,"(40.6196761, -74.02778267)",3,"Brooklyn","047","BK31","Bay Ridge",44405.6395723,67117794.1869,976537.116832482,165042.317754197
1275160,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MORALES CABRERA CORP","GREEN RANCHO","741 9TH AVE",NA,"NEW YORK","NY",10019,855756,"01/08/2014","01/01/2016","12/31/2017",40.76350374,-73.9889171,"(40.76350374, -73.9889171)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,987320.148435688,217441.933163055
1248364,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","551 HUDSON RESTAURANT LLC","SPASSO","551 HUDSON STREET CORNER STORE",NA,"NEW YORK","NY",10014,843203,"01/10/2011","01/05/2015","12/31/2016",40.73516332,-74.00612017,"(40.73516332, -74.00612017)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,982553.889270404,207116.471095941
1148686,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","314 5TH ENTERPRISES INC","TURNTABLE","314 5TH AVE 2FL","31ST STREET & 32ND STREET","NEW YORK","NY",10001,838544,"10/01/2004","10/01/2014","09/30/2016",40.74701668,-73.98566495,"(40.74701668, -73.98566495)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988222.031296446,211435.292288639
1275153,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","AKNY & CO INC",NA,"149-38 41ST AVE",NA,"FLUSHING","NY",11355,810385,"01/31/2014","01/31/2014","12/31/2015",40.76232486,-73.81446493,"(40.76232486, -73.81446493)",4,"Queens","081","QN51","Murray Hill",33266.9048118,52488277.1387,1035647.18510312,217066.66502875
1283636,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PJR STEAKHOUSE INC","ROCCO'S STEAKHOUSE","72 MADISON AVE",NA,"NEW YORK","NY",10016,832127,"08/19/2015","08/19/2015","07/31/2017",40.74385,-73.98615,"(40.74385, -73.98615)",1,"Manhattan","061","MN13","Hudson Yards-Chelsea-Flatiron-Union Square",45454.7229508,37029727.2943,988087.813499235,210281.547895831
1268421,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EMPIRE EAST 34 INC",NA,"120 E 34TH ST","STORE #5","NEW YORK","NY",10016,856640,"02/04/2014","02/01/2016","01/31/2018",40.74667061,-73.98035987,"(40.74667061, -73.98035987)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,989692.019104424,211309.492966115
1105842,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MORELAND INC","SIBERIA SOUTH","356 W 40TH STREET",NA,"NEW YORK","NY",10018,838261,NA,"09/04/2014","07/31/2016",40.75656878,-73.99235713,"(40.75656878, -73.99235713)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,986367.423113305,214915.198303037
1027989,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","UEZU CORPORATION","KURUMAZUSHI II","7 E 47TH STREET",NA,"NEW YORK","NY",10017,851319,"08/29/2005","09/01/2015","08/31/2017",40.75656479,-73.97816099,"(40.75656479, -73.97816099)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,990300.400817392,214914.406461106
1248427,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","VIA VAI PIZZERIA INC",NA,"275 CHURCH STREET",NA,"NEW YORK","NY",10013,844827,"03/18/2011","03/01/2015","02/28/2017",40.71843213,-74.00506554,"(40.71843213, -74.00506554)",1,"Manhattan","061","MN24","SoHo-TriBeCa-Civic Center-Little Italy",24277.7598984,24861793.073,982845.811210537,201020.760712946
1199317,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","MICKEY'S PLACE ON 43RD ST LTD","BAR 43","43 06 08 43RD STREET","QUEENS BOULEVARD & 43RD AVENUE","SUNNYSIDE","NY",11104,803996,"04/21/2008","04/01/2014","03/31/2016",40.6548455,-74.01604156,"(40.6548455, -74.01604156)",3,"Brooklyn","047","BK32","Sunset Park West",84548.0445373,50064201.5363,979798.970323926,177854.665240171
1148784,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","K INTERNATIONAL TRADING INC","PIATTO D'ORO","349 E 109TH ST","1ST & 2ND AVENUES","NEW YORK","NY",10029,804376,"04/09/2004","04/09/2014","03/31/2016",40.79229317,-73.94040943,"(40.79229317, -73.94040943)",1,"Manhattan","061","MN34","East Harlem North",31491.7224887,24513073.3809,1000750.44667849,227936.311524479
1266889,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LAFAYETTE STREET PARTNERS II LLC","LAFAYETTE","380 LAFAYETTE ST",NA,"NEW YORK","NY",10003,847807,"04/02/2013","04/01/2015","03/31/2017",40.72756751,-73.99338659,"(40.72756751, -73.99338659)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,986083.013520865,204349.090011474
1110385,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RUE B CORP",NA,"188 AVENUE B","E 11TH & 12TH STREETS","NEW YORK","NY",10009,847864,NA,"03/16/2015","11/30/2016",40.72777054,-73.97931427,"(40.72777054, -73.97931427)",1,"Manhattan","061","MN22","East Village",13539.285123,10897298.9126,989983.367043795,204423.667910907
1248453,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","ARKLOW FBF LLC","AVIATOR SPORTS & RECREATION","3159 FLATBUSH AVE","FLOYD BENNETT FIELD","BROOKLYN","NY",11234,848965,"05/10/2011","05/01/2015","04/30/2017",40.59019154,-73.90079294,"(40.59019154, -73.90079294)",3,"Brooklyn","047","BK99","park-cemetery-etc-Brooklyn",394477.853655,228772211.722,1011803.51835285,154314.711418544
1148827,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SERAFINA BROADWAY LTD","SERAFINA BROADWAY","210 W 55TH ST","CELLAR & GROUND FLOOR","NEW YORK","NY",10019,837013,"09/01/2004","09/01/2014","08/31/2016",40.76451926,-73.98162981,"(40.76451926, -73.98162981)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,989338.771882609,217812.259937405
1275094,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","6 MEN CREW INC","JAC MAO CHINESE CUISINE","1771 HYLAN BLVD",NA,"STATEN ISLAND","NY",10305,810518,"03/03/2014","03/03/2014","02/28/2016",40.58585173,-74.09276233,"(40.58585173, -74.09276233)",5,"Staten Island","085","SI36","Old Town-Dongan Hills-South Beach",41967.7981053,67009757.8852,958484.749662256,152731.64883369
1248458,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","2WITH DELI CORP","SARGE'S DELICATESSEN RESTAURANT","548 3RD AVENUE",NA,"NEW YORK","NY",10016,845054,"03/29/2011","03/01/2015","02/28/2017",40.74726173,-73.9770678,"(40.74726173, -73.9770678)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,990604.151566594,211525.078586262
1248467,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","GRAND STREET RESTAURANT INC","WILLIAMS & BAILEY","507 GRAND STREET",NA,"BROOKLYN","NY",11211,849965,"06/21/2011","06/09/2015","05/31/2017",40.71103028,-73.95086723,"(40.71103028, -73.95086723)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,997871.320383161,198327.820904352
1283621,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AVATON NYC LLC","AVATON ESTIATORIO","1 E 35TH ST","GROUND FLOOR & MEZZANINE","NEW YORK","NY",10016,831510,"04/24/2015","04/24/2015","03/31/2017",40.74905,-73.98339,"(40.74905, -73.98339)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,988852.245970116,212176.207386563
1248524,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","GBMH LLC","NOORMAN'S KIL","609 GRAND STREET",NA,"BROOKLYN","NY",11211,849643,"07/12/2011","07/01/2015","06/30/2017",40.71133636,-73.94768846,"(40.71133636, -73.94768846)",3,"Brooklyn","047","BK90","East Williamsburg",49171.2764414,39139864.4613,998752.51978713,198439.845380003
1268414,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","DOU MAN JIANG BBQ RESTAURANT CORP",NA,"3714 MAIN ST",NA,"FLUSHING","NY",11354,848543,"03/05/2013","04/02/2015","02/28/2017",40.76143084,-73.83105808,"(40.76143084, -73.83105808)",4,"Queens","081","QN22","Flushing",38364.0613286,37864707.5796,1031051.16160723,216731.644209474
1182611,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MMMSG INC","HIDE CHAN RAMEN","248 E 52ND STREET 2ND FL","SECOND & THIRD AVENUE","NEW YORK","NY",10022,847995,"04/11/2007","04/01/2015","03/31/2017",40.75655251,-73.96877647,"(40.75655251, -73.96877647)",1,"Manhattan","061","MN19","Turtle Bay-East Midtown",21638.7812063,17397872.2036,992900.341943979,214910.719921956
1275039,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","OBIKA NY MADISON LLC","OBIKA MOZZARELLA BAR","928 BROADWAY",NA,"NEW YORK","NY",10010,811147,"07/03/2014","07/03/2014","06/30/2016",40.74008399,-73.98953186,"(40.74008399, -73.98953186)",1,"Manhattan","061","MN13","Hudson Yards-Chelsea-Flatiron-Union Square",45454.7229508,37029727.2943,987150.869315893,208909.340633191
1248598,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","88 FUSION LINK INC","SHOGA SUSHI & OYSTER BAR","1698 2ND AVENUE",NA,"NEW YORK","NY",10128,839608,"03/14/2011","12/07/2015","02/28/2017",40.77911906,-73.95072041,"(40.77911906, -73.95072041)",1,"Manhattan","061","MN32","Yorkville",17409.2098543,13594779.6826,997898.068379437,223134.759865539
1222591,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","68TH ST CAFE INC","68TH ST CAFE","2012 2014 BROADWAY",NA,"NEW YORK","NY",10023,850115,"07/17/2009","07/01/2015","06/30/2017",40.7760393,-73.98194587,"(40.7760393, -73.98194587)",1,"Manhattan","061","MN14","Lincoln Square",19866.0532381,15805667.7403,989250.354273878,222009.375812391
1248644,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","PAYAG CORPORATION",NA,"51 34 ROOSEVELT AVE",NA,"WOODSIDE","NY",11377,842269,"12/23/2010","12/01/2014","11/30/2016",40.74385757,-73.91332091,"(40.74385757, -73.91332091)",4,"Queens","081","QN31","Hunters Point-Sunnyside-West Maspeth",74586.2958061,102392938.158,1008268.63472955,210295.885933957
1268411,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","M 49 LLC","CIELO AT THE MAYFAIR","240 242 W 49TH ST",NA,"NEW YORK","NY",10019,849661,"06/13/2013","06/01/2015","05/31/2017",40.76110964,-73.98526338,"(40.76110964, -73.98526338)",1,"Manhattan","061","MN17","Midtown-Midtown South",27035.7381234,30192056.8923,988332.436641217,216569.833025851
1275000,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","DIRTY PIERRE SOUTH INC","THE OTHER PLACE","103-19 METROPOLITAN AVE",NA,"FOREST HILLS","NY",11375,810481,"02/25/2014","02/25/2014","01/31/2016",40.71030576,-73.84916182,"(40.71030576, -73.84916182)",4,"Queens","081","QN17","Forest Hills",36171.5032308,57827655.0063,1026068.04935223,198096.040631449
1126958,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","CASA RUBIO RESTAURANT INC",NA,"98 05 NORTHERN BLVD",NA,"CORONA","NY",11368,804059,"05/14/2002","05/01/2014","04/30/2016",40.75724586,-73.87036845,"(40.75724586, -73.87036845)",4,"Queens","081","QN27","East Elmhurst",19816.7121095,19726846.1,1020163.46578944,215188.361670167
1248688,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CANTEEN 82 INC","BLUE CARAVAN","467 COLUMBUS AVENUE",NA,"NEW YORK","NY",10024,842983,"01/06/2011","01/01/2015","12/31/2016",40.78409029,-73.97382895,"(40.78409029, -73.97382895)",1,"Manhattan","061","MN12","Upper West Side",29158.1325969,34381053.1183,991497.577085712,224943.191254833
1274965,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","159 HUNTINGTON HOLDINGS INC","THE LATE LATE","159 E HOUSTON ST",NA,"NEW YORK","NY",10002,811139,"06/03/2014","07/01/2014","05/31/2016",40.72300629,-73.98917084,"(40.72300629, -73.98917084)",1,"Manhattan","061","MN27","Chinatown",20786.2843253,14501644.9496,987251.682235915,202687.412711887
1250785,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","ARUGULA NYC LLC","RUCOLA","190 DEAN STREET",NA,"BROOKLYN","NY",11217,847751,"04/06/2011","04/01/2015","03/31/2017",40.68563644,-73.98578701,"(40.68563644, -73.98578701)",3,"Brooklyn","047","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",32546.1319301,28477084.9305,988191.838701864,189072.591428459
1149204,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","482 COURT CAFE INC",NA,"482 COURT STREET","LUQUER & 4TH PLACE","BROOKLYN","NY",11231,836069,"06/07/2004","06/06/2014","05/31/2016",40.67743697,-73.99836575,"(40.67743697, -73.99836575)",3,"Brooklyn","047","BK33","Carroll Gardens-Columbia Street-Red Hook",60796.3891634,44600089.997,984703.299555552,186084.972019711
1248722,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","NICOLE KELLY PUB INC",NA,"62 10 WOODHAVEN BLVD",NA,"REGO PARK","NY",11374,844246,"03/23/2011","03/01/2015","02/28/2017",40.72663252,-73.87063964,"(40.72663252, -73.87063964)",4,"Queens","081","QN21","Middle Village",42671.9059606,57685580.0501,1020104.80559634,204034.849464238
1283601,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DRINK THIS LLC","THE UP & UP","116 MACDOUGAL ST",NA,"NEW YORK","NY",10012,831186,"02/13/2015","02/13/2015","01/31/2017",40.72966,-74.00044,"(40.72966, -74.00044)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,984128.050714378,205111.380352765
1266901,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","45 BOND STREET LLC","CIRCOLO","45 BOND ST",NA,"NEW YORK","NY",10012,843849,"01/14/2013","01/28/2015","12/31/2016",40.72625451,-73.9933678,"(40.72625451, -73.9933678)",1,"Manhattan","061","MN23","West Village",29385.0304235,25000526.3287,986088.257691495,203870.723754861
1198812,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","LOX 15 INC","LOX BAR & LOUNGE","15 PUTNAM AVE","GRAND AVE & CAMBRIDGE ST","BROOKLYN","NY",11238,803155,"03/20/2008","03/03/2014","02/29/2016",40.68273042,-73.9617422,"(40.68273042, -73.9617422)",3,"Brooklyn","047","BK69","Clinton Hill",23971.4663298,20528197.4719,994860.902048373,188015.84137662
1274915,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","S SCOTTY ENTERPRISES INC","TACUBA","802 9TH AVE",NA,"NEW YORK","NY",10019,831771,"05/28/2015","05/28/2015","04/30/2017",40.76543589,-73.98751107,"(40.76543589, -73.98751107)",1,"Manhattan","061","MN15","Clinton",35037.1715797,18381380.2263,987709.541867273,218145.931533313
1274912,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"QUEENS","ZU RANG NY INC",NA,"41-14 162ND ST",NA,"FLUSHING","NY",11358,810403,"02/07/2014","02/07/2014","01/31/2016",40.76098985,-73.80407884,"(40.76098985, -73.80407884)",4,"Queens","081","QN51","Murray Hill",33266.9048118,52488277.1387,1038525.43750075,216586.542819741
1248766,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"KINGS","LENNIE'S ON KENT INC",NA,"225 KENT AVE",NA,"BROOKLYN","NY",11211,836383,"07/13/2012","07/01/2014","06/30/2016",40.71691496,-73.96530326,"(40.71691496, -73.96530326)",3,"Brooklyn","047","BK73","North Side-South Side",28145.4293281,28868408.4513,993868.299559237,200469.873558082
1274907,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PINO RESTAURANT GROUP LLC","PINO WINE BAR","156 E 33RD ST",NA,"NEW YORK","NY",10016,810674,"04/02/2014","03/11/2014","02/29/2016",40.74553657,-73.979739,"(40.74553657, -73.979739)",1,"Manhattan","061","MN20","Murray Hill-Kips Bay",23134.2680348,14465848.0602,989864.149494579,210896.365084092
1248780,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MKT GROUP LLC","THE TIPPLER","75 9TH AVENUE",NA,"NEW YORK","NY",10011,851396,"09/08/2011","09/01/2015","08/31/2017",40.74187366,-74.00483777,"(40.74187366, -74.00483777)",1,"Manhattan","061","MN13","Hudson Yards-Chelsea-Flatiron-Union Square",45454.7229508,37029727.2943,982909.42167211,209561.237918686
1198668,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"RICHMOND","MR MIKE'S PLACE INC",NA,"353 355 NEW DORP LANE","HYLAN BLVD & CLAWSON ST","STATEN ISLAND","NY",10306,855526,"01/10/2008","01/01/2016","12/31/2017",40.57112088,-74.11083731,"(40.57112088, -74.11083731)",5,"Staten Island","085","SI45","New Dorp-Midland Beach",34339.0918276,55434780.7921,953457.535771425,147370.672428106
1274868,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EMERALD GREEN GROUP LLC THE","TAVERN ON THE GREEN","1 TAVERN ON THE GREEN","00TAVERNONTHEGREENAKA W 67/CPW","NEW YORK","NY",10023,810737,"04/14/2014","04/14/2014","03/31/2016",40.77260743,-73.97739703,"(40.77260743, -73.97739703)",1,"Manhattan","061","MN99","park-cemetery-etc-Manhattan",155018.239593,91540822.4803,990510.54437385,220759.322955961
